strategy,n_clients,backend,client_bool,client_num,metric,metric_value,timestamp,round
FedAvg,5,tensorflow,False,,losses_distributed,0.7920832633972168,,4
FedAvg,5,tensorflow,False,,losses_distributed,0.6767149567604065,,5
FedAvg,5,tensorflow,False,,losses_distributed,0.6224324703216553,,6
FedAvg,5,tensorflow,False,,losses_distributed,0.5885139107704163,,7
FedAvg,5,tensorflow,False,,losses_distributed,0.5936665534973145,,8
FedAvg,5,tensorflow,False,,losses_distributed,0.5447454452514648,,9
FedAvg,5,tensorflow,False,,losses_distributed,0.5580855011940002,,10
FedAvg,5,tensorflow,False,,losses_centralized,2.3323559761047363,,0
FedAvg,5,tensorflow,False,,losses_centralized,1.945267915725708,,1
FedAvg,5,tensorflow,False,,losses_centralized,1.284881830215454,,2
FedAvg,5,tensorflow,False,,losses_centralized,0.9754352569580078,,3
FedAvg,5,tensorflow,False,,losses_centralized,0.7920832633972168,,4
FedAvg,5,tensorflow,False,,losses_centralized,0.6767149567604065,,5
FedAvg,5,tensorflow,False,,losses_centralized,0.6224324703216553,,6
FedAvg,5,tensorflow,False,,losses_centralized,0.5885139107704163,,7
FedAvg,5,tensorflow,False,,losses_centralized,0.5936665534973145,,8
FedAvg,5,tensorflow,False,,losses_centralized,0.5447454452514648,,9
FedAvg,5,tensorflow,False,,losses_centralized,0.5580855011940002,,10
FedAvg,5,tensorflow,False,,metrics_centralized,0.13333334028720856,,0
FedAvg,5,tensorflow,False,,metrics_centralized,0.31041666865348816,,1
FedAvg,5,tensorflow,False,,metrics_centralized,0.4263888895511627,,2
FedAvg,5,tensorflow,False,,metrics_centralized,0.5024305582046509,,3
FedAvg,5,tensorflow,False,,metrics_centralized,0.5569444298744202,,4
FedAvg,5,tensorflow,False,,metrics_centralized,0.5981481671333313,,5
FedAvg,5,tensorflow,False,,metrics_centralized,0.629960298538208,,6
FedAvg,5,tensorflow,False,,metrics_centralized,0.6543402671813965,,7
FedAvg,5,tensorflow,False,,metrics_centralized,0.674691379070282,,8
FedAvg,5,tensorflow,False,,metrics_centralized,0.6918055415153503,,9
FedAvg,5,tensorflow,False,,metrics_centralized,0.706818163394928,,10
FedAvg,5,tensorflow,False,1,cpu_utilization_fit,81.2,2023-12-01 08:50:24,1
FedAvg,5,tensorflow,False,1,cpu_utilization_evaluate,53.6,2023-12-01 08:51:37,1
FedAvg,5,tensorflow,False,1,cpu_utilization_fit,81.9,2023-12-01 08:52:20,2
FedAvg,5,tensorflow,False,1,cpu_utilization_evaluate,98.7,2023-12-01 08:54:06,2
FedAvg,5,tensorflow,False,1,cpu_utilization_fit,85.7,2023-12-01 08:55:05,3
FedAvg,5,tensorflow,False,1,cpu_utilization_evaluate,98.6,2023-12-01 08:56:52,3
FedAvg,5,tensorflow,False,1,cpu_utilization_fit,85.5,2023-12-01 08:57:51,4
FedAvg,5,tensorflow,False,1,cpu_utilization_evaluate,98.7,2023-12-01 08:58:44,4
FedAvg,5,tensorflow,False,1,cpu_utilization_fit,84.3,2023-12-01 08:59:46,5
FedAvg,5,tensorflow,False,1,cpu_utilization_evaluate,53.5,2023-12-01 09:01:51,5
FedAvg,5,tensorflow,False,1,cpu_utilization_fit,82.6,2023-12-01 09:02:33,6
FedAvg,5,tensorflow,False,1,cpu_utilization_evaluate,53.6,2023-12-01 09:04:38,6
FedAvg,5,tensorflow,False,1,cpu_utilization_fit,85.6,2023-12-01 09:05:19,7
FedAvg,5,tensorflow,False,1,cpu_utilization_evaluate,52.2,2023-12-01 09:07:07,7
FedAvg,5,tensorflow,False,1,cpu_utilization_fit,82.9,2023-12-01 09:07:49,8
FedAvg,5,tensorflow,False,1,cpu_utilization_evaluate,98.4,2023-12-01 09:08:41,8
FedAvg,5,tensorflow,False,1,cpu_utilization_fit,79.3,2023-12-01 09:09:43,9
FedAvg,5,tensorflow,False,1,cpu_utilization_evaluate,51.4,2023-12-01 09:11:29,9
FedAvg,5,tensorflow,False,1,cpu_utilization_fit,79.5,2023-12-01 09:12:12,10
FedAvg,5,tensorflow,False,1,cpu_utilization_evaluate,51.2,2023-12-01 09:13:41,10
FedAvg,5,tensorflow,False,2,cpu_utilization_fit,80.1,2023-12-01 08:50:24,1
FedAvg,5,tensorflow,False,2,cpu_utilization_evaluate,97.8,2023-12-01 08:51:19,1
FedAvg,5,tensorflow,False,2,cpu_utilization_fit,79.3,2023-12-01 08:52:20,2
FedAvg,5,tensorflow,False,2,cpu_utilization_evaluate,98.8,2023-12-01 08:54:06,2
FedAvg,5,tensorflow,False,2,cpu_utilization_fit,79.7,2023-12-01 08:55:07,3
FedAvg,5,tensorflow,False,2,cpu_utilization_evaluate,51.6,2023-12-01 08:57:12,3
FedAvg,5,tensorflow,False,2,cpu_utilization_fit,79.6,2023-12-01 08:57:53,4
FedAvg,5,tensorflow,False,2,cpu_utilization_evaluate,51.6,2023-12-01 08:59:04,4
FedAvg,5,tensorflow,False,2,cpu_utilization_fit,78.7,2023-12-01 08:59:46,5
FedAvg,5,tensorflow,False,2,cpu_utilization_evaluate,98.6,2023-12-01 09:01:31,5
FedAvg,5,tensorflow,False,2,cpu_utilization_fit,78.6,2023-12-01 09:02:33,6
FedAvg,5,tensorflow,False,2,cpu_utilization_evaluate,98.6,2023-12-01 09:04:19,6
FedAvg,5,tensorflow,False,2,cpu_utilization_fit,85.2,2023-12-01 09:05:17,7
FedAvg,5,tensorflow,False,2,cpu_utilization_evaluate,98.8,2023-12-01 09:06:47,7
FedAvg,5,tensorflow,False,2,cpu_utilization_fit,78.7,2023-12-01 09:07:49,8
FedAvg,5,tensorflow,False,2,cpu_utilization_evaluate,51.6,2023-12-01 09:09:01,8
FedAvg,5,tensorflow,False,2,cpu_utilization_fit,85.3,2023-12-01 09:09:40,9
FedAvg,5,tensorflow,False,2,cpu_utilization_evaluate,98.6,2023-12-01 09:11:10,9
FedAvg,5,tensorflow,False,2,cpu_utilization_fit,79.3,2023-12-01 09:12:12,10
FedAvg,5,tensorflow,False,2,cpu_utilization_evaluate,51.5,2023-12-01 09:13:42,10
FedAvg,5,tensorflow,False,3,cpu_utilization_fit,83.8,2023-12-01 08:50:32,1
FedAvg,5,tensorflow,False,3,cpu_utilization_evaluate,97.9,2023-12-01 08:51:18,1
FedAvg,5,tensorflow,False,3,cpu_utilization_fit,50.4,2023-12-01 08:53:01,2
FedAvg,5,tensorflow,False,3,cpu_utilization_evaluate,98.5,2023-12-01 08:54:06,2
FedAvg,5,tensorflow,False,3,cpu_utilization_fit,48.2,2023-12-01 08:55:48,3
FedAvg,5,tensorflow,False,3,cpu_utilization_evaluate,98.5,2023-12-01 08:56:52,3
FedAvg,5,tensorflow,False,3,cpu_utilization_fit,85.5,2023-12-01 08:57:58,4
FedAvg,5,tensorflow,False,3,cpu_utilization_evaluate,52.8,2023-12-01 08:59:04,4
FedAvg,5,tensorflow,False,3,cpu_utilization_fit,48.5,2023-12-01 09:00:27,5
FedAvg,5,tensorflow,False,3,cpu_utilization_evaluate,53.6,2023-12-01 09:01:51,5
FedAvg,5,tensorflow,False,3,cpu_utilization_fit,50.4,2023-12-01 09:03:14,6
FedAvg,5,tensorflow,False,3,cpu_utilization_evaluate,98.7,2023-12-01 09:04:20,6
FedAvg,5,tensorflow,False,3,cpu_utilization_fit,49.2,2023-12-01 09:06:02,7
FedAvg,5,tensorflow,False,3,cpu_utilization_evaluate,98.8,2023-12-01 09:06:48,7
FedAvg,5,tensorflow,False,3,cpu_utilization_fit,85.7,2023-12-01 09:07:55,8
FedAvg,5,tensorflow,False,3,cpu_utilization_evaluate,53.0,2023-12-01 09:09:00,8
FedAvg,5,tensorflow,False,3,cpu_utilization_fit,49.1,2023-12-01 09:10:24,9
FedAvg,5,tensorflow,False,3,cpu_utilization_evaluate,53.0,2023-12-01 09:11:29,9
FedAvg,5,tensorflow,False,3,cpu_utilization_fit,85.6,2023-12-01 09:12:18,10
FedAvg,5,tensorflow,False,3,cpu_utilization_evaluate,98.7,2023-12-01 09:13:23,10
FedAvg,5,tensorflow,False,4,cpu_utilization_fit,83.9,2023-12-01 08:50:24,1
FedAvg,5,tensorflow,False,4,cpu_utilization_evaluate,98.0,2023-12-01 08:51:19,1
FedAvg,5,tensorflow,False,4,cpu_utilization_fit,81.4,2023-12-01 08:52:20,2
FedAvg,5,tensorflow,False,4,cpu_utilization_evaluate,98.4,2023-12-01 08:54:06,2
FedAvg,5,tensorflow,False,4,cpu_utilization_fit,81.6,2023-12-01 08:55:07,3
FedAvg,5,tensorflow,False,4,cpu_utilization_evaluate,53.6,2023-12-01 08:57:11,3
FedAvg,5,tensorflow,False,4,cpu_utilization_fit,82.0,2023-12-01 08:57:53,4
FedAvg,5,tensorflow,False,4,cpu_utilization_evaluate,98.4,2023-12-01 08:58:45,4
FedAvg,5,tensorflow,False,4,cpu_utilization_fit,81.9,2023-12-01 08:59:46,5
FedAvg,5,tensorflow,False,4,cpu_utilization_evaluate,98.7,2023-12-01 09:01:32,5
FedAvg,5,tensorflow,False,4,cpu_utilization_fit,82.4,2023-12-01 09:02:33,6
FedAvg,5,tensorflow,False,4,cpu_utilization_evaluate,98.5,2023-12-01 09:04:19,6
FedAvg,5,tensorflow,False,4,cpu_utilization_fit,82.5,2023-12-01 09:05:21,7
FedAvg,5,tensorflow,False,4,cpu_utilization_evaluate,98.1,2023-12-01 09:06:48,7
FedAvg,5,tensorflow,False,4,cpu_utilization_fit,81.4,2023-12-01 09:07:49,8
FedAvg,5,tensorflow,False,4,cpu_utilization_evaluate,98.6,2023-12-01 09:08:42,8
FedAvg,5,tensorflow,False,4,cpu_utilization_fit,85.6,2023-12-01 09:09:41,9
FedAvg,5,tensorflow,False,4,cpu_utilization_evaluate,98.1,2023-12-01 09:11:11,9
FedAvg,5,tensorflow,False,4,cpu_utilization_fit,81.3,2023-12-01 09:12:12,10
FedAvg,5,tensorflow,False,4,cpu_utilization_evaluate,53.4,2023-12-01 09:13:42,10
FedAvg,5,tensorflow,False,5,cpu_utilization_fit,83.8,2023-12-01 08:50:22,1
FedAvg,5,tensorflow,False,5,cpu_utilization_evaluate,53.2,2023-12-01 08:51:37,1
FedAvg,5,tensorflow,False,5,cpu_utilization_fit,79.3,2023-12-01 08:52:20,2
FedAvg,5,tensorflow,False,5,cpu_utilization_evaluate,51.2,2023-12-01 08:54:25,2
FedAvg,5,tensorflow,False,5,cpu_utilization_fit,79.5,2023-12-01 08:55:07,3
FedAvg,5,tensorflow,False,5,cpu_utilization_evaluate,52.9,2023-12-01 08:57:12,3
FedAvg,5,tensorflow,False,5,cpu_utilization_fit,79.6,2023-12-01 08:57:53,4
FedAvg,5,tensorflow,False,5,cpu_utilization_evaluate,98.5,2023-12-01 08:58:44,4
FedAvg,5,tensorflow,False,5,cpu_utilization_fit,78.3,2023-12-01 08:59:46,5
FedAvg,5,tensorflow,False,5,cpu_utilization_evaluate,98.5,2023-12-01 09:01:31,5
FedAvg,5,tensorflow,False,5,cpu_utilization_fit,85.3,2023-12-01 09:02:30,6
FedAvg,5,tensorflow,False,5,cpu_utilization_evaluate,51.5,2023-12-01 09:04:38,6
FedAvg,5,tensorflow,False,5,cpu_utilization_fit,85.2,2023-12-01 09:05:17,7
FedAvg,5,tensorflow,False,5,cpu_utilization_evaluate,98.4,2023-12-01 09:06:48,7
FedAvg,5,tensorflow,False,5,cpu_utilization_fit,79.5,2023-12-01 09:07:49,8
FedAvg,5,tensorflow,False,5,cpu_utilization_evaluate,51.3,2023-12-01 09:09:01,8
FedAvg,5,tensorflow,False,5,cpu_utilization_fit,78.5,2023-12-01 09:09:43,9
FedAvg,5,tensorflow,False,5,cpu_utilization_evaluate,51.4,2023-12-01 09:11:29,9
FedAvg,5,tensorflow,False,5,cpu_utilization_fit,85.2,2023-12-01 09:12:09,10
FedAvg,5,tensorflow,False,5,cpu_utilization_evaluate,51.5,2023-12-01 09:13:42,10
FedAdam,2,tensorflow,False,1,cpu_utilization_fit,61.1,2023-11-30 18:02:06,1
FedAdam,2,tensorflow,False,1,cpu_utilization_evaluate,98.5,2023-11-30 18:03:11,1
FedAdam,2,tensorflow,False,1,cpu_utilization_fit,60.8,2023-11-30 18:05:53,2
FedAdam,2,tensorflow,False,1,cpu_utilization_evaluate,53.5,2023-11-30 18:06:58,2
FedAdam,2,tensorflow,False,1,cpu_utilization_fit,60.6,2023-11-30 18:09:21,3
FedAdam,2,tensorflow,False,1,cpu_utilization_evaluate,98.4,2023-11-30 18:10:08,3
FedAdam,2,tensorflow,False,1,cpu_utilization_fit,86.0,2023-11-30 18:12:06,4
FedAdam,2,tensorflow,False,1,cpu_utilization_evaluate,98.4,2023-11-30 18:13:53,4
FedAdam,2,tensorflow,False,1,cpu_utilization_fit,85.9,2023-11-30 18:15:51,5
FedAdam,2,tensorflow,False,1,cpu_utilization_evaluate,52.4,2023-11-30 18:17:58,5
FedAdam,2,tensorflow,False,1,cpu_utilization_fit,59.4,2023-11-30 18:20:22,6
FedAdam,2,tensorflow,False,1,cpu_utilization_evaluate,98.5,2023-11-30 18:21:27,6
FedAdam,2,tensorflow,False,1,cpu_utilization_fit,59.3,2023-11-30 18:23:50,7
FedAdam,2,tensorflow,False,1,cpu_utilization_evaluate,98.4,2023-11-30 18:24:36,7
FedAdam,2,tensorflow,False,1,cpu_utilization_fit,59.3,2023-11-30 18:26:59,8
FedAdam,2,tensorflow,False,1,cpu_utilization_evaluate,52.4,2023-11-30 18:28:23,8
FedAdam,2,tensorflow,False,1,cpu_utilization_fit,85.9,2023-11-30 18:30:03,9
FedAdam,2,tensorflow,False,1,cpu_utilization_evaluate,52.6,2023-11-30 18:31:51,9
FedAdam,2,tensorflow,False,1,cpu_utilization_fit,86.0,2023-11-30 18:33:30,10
FedAdam,2,tensorflow,False,1,cpu_utilization_evaluate,98.6,2023-11-30 18:35:00,10
FedAdam,2,tensorflow,False,2,cpu_utilization_fit,84.9,2023-11-30 18:01:25,1
FedAdam,2,tensorflow,False,2,cpu_utilization_evaluate,53.1,2023-11-30 18:03:30,1
FedAdam,2,tensorflow,False,2,cpu_utilization_fit,85.0,2023-11-30 18:05:11,2
FedAdam,2,tensorflow,False,2,cpu_utilization_evaluate,98.1,2023-11-30 18:06:39,2
FedAdam,2,tensorflow,False,2,cpu_utilization_fit,85.3,2023-11-30 18:08:39,3
FedAdam,2,tensorflow,False,2,cpu_utilization_evaluate,53.1,2023-11-30 18:10:26,3
FedAdam,2,tensorflow,False,2,cpu_utilization_fit,59.4,2023-11-30 18:12:49,4
FedAdam,2,tensorflow,False,2,cpu_utilization_evaluate,53.2,2023-11-30 18:14:12,4
FedAdam,2,tensorflow,False,2,cpu_utilization_fit,59.4,2023-11-30 18:16:35,5
FedAdam,2,tensorflow,False,2,cpu_utilization_evaluate,98.1,2023-11-30 18:17:40,5
FedAdam,2,tensorflow,False,2,cpu_utilization_fit,59.4,2023-11-30 18:20:22,6
FedAdam,2,tensorflow,False,2,cpu_utilization_evaluate,98.3,2023-11-30 18:21:27,6
FedAdam,2,tensorflow,False,2,cpu_utilization_fit,59.4,2023-11-30 18:23:50,7
FedAdam,2,tensorflow,False,2,cpu_utilization_evaluate,98.2,2023-11-30 18:24:36,7
FedAdam,2,tensorflow,False,2,cpu_utilization_fit,85.5,2023-11-30 18:26:16,8
FedAdam,2,tensorflow,False,2,cpu_utilization_evaluate,53.1,2023-11-30 18:28:23,8
FedAdam,2,tensorflow,False,2,cpu_utilization_fit,59.5,2023-11-30 18:30:47,9
FedAdam,2,tensorflow,False,2,cpu_utilization_evaluate,96.2,2023-11-30 18:31:31,9
FedAdam,2,tensorflow,False,2,cpu_utilization_fit,52.3,2023-11-30 18:34:15,10
FedAdam,2,tensorflow,False,2,cpu_utilization_evaluate,53.2,2023-11-30 18:35:19,10
FedAdam,2,tensorflow,True,,fit_progress_loss, 65499.2734375, 184.9921107780001,1
FedAdam,2,tensorflow,True,,fit_progress_accuracy,0.5461111068725586, 184.9921107780001,1
FedAdam,2,tensorflow,True,,fit_progress_loss, 5504.22412109375, 392.9085219690005,2
FedAdam,2,tensorflow,True,,fit_progress_accuracy,0.5346836447715759, 392.9085219690005,2
FedAdam,2,tensorflow,True,,fit_progress_loss, 11.586165428161621, 601.273147375,3
FedAdam,2,tensorflow,True,,fit_progress_accuracy,0.5236111283302307, 601.273147375,3
FedAdam,2,tensorflow,True,,fit_progress_loss, 37.45285415649414, 827.3955530090007,4
FedAdam,2,tensorflow,True,,fit_progress_accuracy,0.5133771896362305, 827.3955530090007,4
FedAdam,2,tensorflow,True,,fit_progress_loss, 30.88770294189453, 1053.437182275,5
FedAdam,2,tensorflow,True,,fit_progress_accuracy,0.5071937441825867, 1053.437182275,5
FedAdam,2,tensorflow,True,,fit_progress_loss, 2.1649420261383057, 1280.6280262770006,6
FedAdam,2,tensorflow,True,,fit_progress_accuracy,0.4998264014720917, 1280.6280262770006,6
FedAdam,2,tensorflow,True,,fit_progress_loss, 2.148559331893921, 1469.9116550990002,7
FedAdam,2,tensorflow,True,,fit_progress_accuracy,0.4928184151649475, 1469.9116550990002,7
FedAdam,2,tensorflow,True,,fit_progress_loss, 2.089570999145508, 1678.308652521001,8
FedAdam,2,tensorflow,True,,fit_progress_accuracy,0.48614418506622314, 1678.308652521001,8
FedAdam,2,tensorflow,True,,fit_progress_loss, 2.0831241607666016, 1886.1295264379996,9
FedAdam,2,tensorflow,True,,fit_progress_accuracy,0.479780375957489, 1886.1295264379996,9
FedAdam,2,tensorflow,True,,fit_progress_loss, 2.1125619411468506, 2094.0411713950007,10
FedAdam,2,tensorflow,True,,fit_progress_accuracy,0.47370579838752747, 2094.0411713950007,10
FedAdam,2,tensorflow,False,,losses_distributed,65499.2734375,,1
FedAdam,2,tensorflow,False,,losses_distributed,5504.22412109375,,2
FedAdam,2,tensorflow,False,,losses_distributed,11.586165428161621,,3
FedAdam,2,tensorflow,False,,losses_distributed,37.45285415649414,,4
FedAdam,2,tensorflow,False,,losses_distributed,30.88770294189453,,5
FedAdam,2,tensorflow,False,,losses_distributed,2.1649420261383057,,6
FedAdam,2,tensorflow,False,,losses_distributed,2.148559331893921,,7
FedAdam,2,tensorflow,False,,losses_distributed,2.089570999145508,,8
FedAdam,2,tensorflow,False,,losses_distributed,2.0831241607666016,,9
FedAdam,2,tensorflow,False,,losses_distributed,2.1125619411468506,,10
FedAdam,2,tensorflow,False,,losses_centralized,2.308896541595459,,0
FedAdam,2,tensorflow,False,,losses_centralized,65499.2734375,,1
FedAdam,2,tensorflow,False,,losses_centralized,5504.22412109375,,2
FedAdam,2,tensorflow,False,,losses_centralized,11.586165428161621,,3
FedAdam,2,tensorflow,False,,losses_centralized,37.45285415649414,,4
FedAdam,2,tensorflow,False,,losses_centralized,30.88770294189453,,5
FedAdam,2,tensorflow,False,,losses_centralized,2.1649420261383057,,6
FedAdam,2,tensorflow,False,,losses_centralized,2.148559331893921,,7
FedAdam,2,tensorflow,False,,losses_centralized,2.089570999145508,,8
FedAdam,2,tensorflow,False,,losses_centralized,2.0831241607666016,,9
FedAdam,2,tensorflow,False,,losses_centralized,2.1125619411468506,,10
FedAdam,2,tensorflow,False,,metrics_centralized,0.5601307153701782,,0
FedAdam,2,tensorflow,False,,metrics_centralized,0.5461111068725586,,1
FedAdam,2,tensorflow,False,,metrics_centralized,0.5346836447715759,,2
FedAdam,2,tensorflow,False,,metrics_centralized,0.5236111283302307,,3
FedAdam,2,tensorflow,False,,metrics_centralized,0.5133771896362305,,4
FedAdam,2,tensorflow,False,,metrics_centralized,0.5071937441825867,,5
FedAdam,2,tensorflow,False,,metrics_centralized,0.4998264014720917,,6
FedAdam,2,tensorflow,False,,metrics_centralized,0.4928184151649475,,7
FedAdam,2,tensorflow,False,,metrics_centralized,0.48614418506622314,,8
FedAdam,2,tensorflow,False,,metrics_centralized,0.479780375957489,,9
FedAdam,2,tensorflow,False,,metrics_centralized,0.47370579838752747,,10
FedAdam,5,tensorflow,True,,fit_progress_loss, 5113.29296875, 124.99181419900015,1
FedAdam,5,tensorflow,True,,fit_progress_accuracy,0.5027777552604675, 124.99181419900015,1
FedAdam,5,tensorflow,True,,fit_progress_loss, 270.589599609375, 273.4297316479997,2
FedAdam,5,tensorflow,True,,fit_progress_accuracy,0.49471449851989746, 273.4297316479997,2
FedAdam,5,tensorflow,True,,fit_progress_loss, 434.2249450683594, 440.9276585110001,3
FedAdam,5,tensorflow,True,,fit_progress_accuracy,0.4835210144519806, 440.9276585110001,3
FedAdam,5,tensorflow,True,,fit_progress_loss, 113.86724853515625, 553.7007225810003,4
FedAdam,5,tensorflow,True,,fit_progress_accuracy,0.4744517505168915, 553.7007225810003,4
FedAdam,5,tensorflow,True,,fit_progress_loss, 687.1163940429688, 720.7808493310004,5
FedAdam,5,tensorflow,True,,fit_progress_accuracy,0.4640313386917114, 720.7808493310004,5
FedAdam,5,tensorflow,True,,fit_progress_loss, 69.0241928100586, 833.7443705329997,6
FedAdam,5,tensorflow,True,,fit_progress_accuracy,0.4542014002799988, 833.7443705329997,6
FedAdam,5,tensorflow,True,,fit_progress_loss, 2.15588116645813, 965.3307727860001,7
FedAdam,5,tensorflow,True,,fit_progress_accuracy,0.44752711057662964, 965.3307727860001,7
FedAdam,5,tensorflow,True,,fit_progress_loss, 431.8354187011719, 1078.3162089059997,8
FedAdam,5,tensorflow,True,,fit_progress_accuracy,0.4413028955459595, 1078.3162089059997,8
FedAdam,5,tensorflow,True,,fit_progress_loss, 43647.8359375, 1245.6391604259998,9
FedAdam,5,tensorflow,True,,fit_progress_accuracy,0.4359818994998932, 1245.6391604259998,9
FedAdam,5,tensorflow,True,,fit_progress_loss, 5831.1533203125, 1412.1276199639997,10
FedAdam,5,tensorflow,True,,fit_progress_accuracy,0.43226009607315063, 1412.1276199639997,10
FedAdam,5,tensorflow,False,,losses_distributed,5113.29296875,,1
FedAdam,5,tensorflow,False,,losses_distributed,270.589599609375,,2
FedAdam,5,tensorflow,False,,losses_distributed,434.2249450683594,,3
FedAdam,5,tensorflow,False,,losses_distributed,113.86724853515625,,4
FedAdam,5,tensorflow,False,,losses_distributed,687.1163940429688,,5
FedAdam,5,tensorflow,False,,losses_distributed,69.0241928100586,,6
FedAdam,5,tensorflow,False,,losses_distributed,2.15588116645813,,7
FedAdam,5,tensorflow,False,,losses_distributed,431.8354187011719,,8
FedAdam,5,tensorflow,False,,losses_distributed,43647.8359375,,9
FedAdam,5,tensorflow,False,,losses_distributed,5831.1533203125,,10
FedAdam,5,tensorflow,False,,losses_centralized,2.3323559761047363,,0
FedAdam,5,tensorflow,False,,losses_centralized,5113.29296875,,1
FedAdam,5,tensorflow,False,,losses_centralized,270.589599609375,,2
FedAdam,5,tensorflow,False,,losses_centralized,434.2249450683594,,3
FedAdam,5,tensorflow,False,,losses_centralized,113.86724853515625,,4
FedAdam,5,tensorflow,False,,losses_centralized,687.1163940429688,,5
FedAdam,5,tensorflow,False,,losses_centralized,69.0241928100586,,6
FedAdam,5,tensorflow,False,,losses_centralized,2.15588116645813,,7
FedAdam,5,tensorflow,False,,losses_centralized,431.8354187011719,,8
FedAdam,5,tensorflow,False,,losses_centralized,43647.8359375,,9
FedAdam,5,tensorflow,False,,losses_centralized,5831.1533203125,,10
FedAdam,5,tensorflow,False,,metrics_centralized,0.5160947442054749,,0
FedAdam,5,tensorflow,False,,metrics_centralized,0.5027777552604675,,1
FedAdam,5,tensorflow,False,,metrics_centralized,0.49471449851989746,,2
FedAdam,5,tensorflow,False,,metrics_centralized,0.4835210144519806,,3
FedAdam,5,tensorflow,False,,metrics_centralized,0.4744517505168915,,4
FedAdam,5,tensorflow,False,,metrics_centralized,0.4640313386917114,,5
FedAdam,5,tensorflow,False,,metrics_centralized,0.4542014002799988,,6
FedAdam,5,tensorflow,False,,metrics_centralized,0.44752711057662964,,7
FedAdam,5,tensorflow,False,,metrics_centralized,0.4413028955459595,,8
FedAdam,5,tensorflow,False,,metrics_centralized,0.4359818994998932,,9
FedAdam,5,tensorflow,False,,metrics_centralized,0.43226009607315063,,10
FedAdam,5,tensorflow,False,1,cpu_utilization_fit,80.0,2023-12-01 10:05:26,1
FedAdam,5,tensorflow,False,1,cpu_utilization_evaluate,51.5,2023-12-01 10:07:31,1
FedAdam,5,tensorflow,False,1,cpu_utilization_fit,79.6,2023-12-01 10:08:14,2
FedAdam,5,tensorflow,False,1,cpu_utilization_evaluate,98.5,2023-12-01 10:09:40,2
FedAdam,5,tensorflow,False,1,cpu_utilization_fit,79.1,2023-12-01 10:10:42,3
FedAdam,5,tensorflow,False,1,cpu_utilization_evaluate,51.4,2023-12-01 10:12:47,3
FedAdam,5,tensorflow,False,1,cpu_utilization_fit,79.3,2023-12-01 10:13:29,4
FedAdam,5,tensorflow,False,1,cpu_utilization_evaluate,51.4,2023-12-01 10:14:40,4
FedAdam,5,tensorflow,False,1,cpu_utilization_fit,79.5,2023-12-01 10:15:22,5
FedAdam,5,tensorflow,False,1,cpu_utilization_evaluate,51.5,2023-12-01 10:17:27,5
FedAdam,5,tensorflow,False,1,cpu_utilization_fit,79.3,2023-12-01 10:18:10,6
FedAdam,5,tensorflow,False,1,cpu_utilization_evaluate,98.2,2023-12-01 10:19:00,6
